,x,accuracy_score,f1_score,roc_auc_score,empirical_robustness
107,132.0,0.8896000000000001,0.8843767017108725,0.9282932194616977,0.12441759637439154
108,133.0,0.8897999999999999,0.8846099281851346,0.9282333721532092,0.12230245828953741
109,134.0,0.8897999999999999,0.8846099281851346,0.9281436011904761,0.12402597713374852
110,135.0,0.8897999999999999,0.8846099281851346,0.9281605848861284,0.12587195880894786
111,136.0,0.8897999999999999,0.8846099281851346,0.9281622023809524,0.12398242247519813
112,137.0,0.89,0.8848947458991423,0.928023097826087,0.1257837403620737
113,138.0,0.89,0.8848947458991423,0.928023097826087,0.12384937073220133
114,139.0,0.8896,0.8844333193507591,0.9280716226708075,0.12647644856145562
115,140.0,0.8897999999999999,0.8846665458250212,0.9280934588509318,0.12607681399452525
116,141.0,0.89,0.8848481248840345,0.9280813276397517,0.12567950317269688
117,142.0,0.8894,0.8842968826480095,0.9280336115424431,0.12693463563883217
118,143.0,0.8894,0.8842968826480095,0.9280376552795031,0.12586386133336244
119,144.0,0.8894,0.8842968826480095,0.928031185300207,0.12614319847705194
120,145.0,0.8894,0.8842968826480095,0.928036037784679,0.12578790932782904
121,146.0,0.8892,0.8841117997993126,0.9280416990165632,0.1244005852280337
122,147.0,0.8899999999999999,0.8852177686573788,0.927941414337474,0.13003576771131273
123,148.0,0.8899999999999999,0.8852177686573788,0.9279381793478262,0.12484194087983773
124,149.0,0.8899999999999999,0.8852177686573788,0.9279422230848862,0.12855622057804958
125,150.0,0.8899999999999999,0.8852177686573788,0.9279389880952381,0.12658928349795065
126,151.0,0.8903999999999999,0.8856832498289269,0.9280845626293995,0.12707838536301808
127,152.0,0.8903999999999999,0.8856832498289269,0.9280813276397515,0.12731305687039468
128,153.0,0.8903999999999999,0.8856832498289269,0.9280837538819876,0.1283210677588483
129,154.0,0.8903999999999999,0.8856832498289269,0.9280797101449275,0.12659759146908947
130,155.0,0.8905999999999998,0.8859131934036585,0.9280101578674946,0.12691803279126884
131,156.0,0.8905999999999998,0.8859131934036585,0.9280101578674949,0.12727287529709508
132,157.0,0.8904,0.8856322236666218,0.9279252393892339,0.12545725371497735
133,158.0,0.8901999999999999,0.8853934905920677,0.927930900621118,0.12686830627933973
134,159.0,0.8901999999999999,0.8853934905920677,0.9279406055900621,0.12787787453714597
135,160.0,0.8901999999999999,0.8853934905920677,0.927932518115942,0.1280031809713898
136,161.0,0.8897999999999999,0.8851673711226473,0.9279454580745343,0.12635264105462068
137,162.0,0.8897999999999999,0.8851673711226473,0.9279422230848862,0.1264686746298695
138,163.0,0.8897999999999999,0.8851673711226473,0.9279430318322982,0.1274187522565359
139,164.0,0.8901999999999999,0.8855341019241607,0.9278815670289855,0.12620884767994484
140,165.0,0.8901999999999999,0.8855341019241607,0.9278742883022775,0.12528177458088158
141,166.0,0.8899999999999999,0.8852943464381525,0.9278807582815736,0.12602233825238052
142,167.0,0.8906000000000001,0.8859443390442122,0.9279171519151139,0.12547943755158264
143,168.0,0.8906000000000001,0.8859443390442122,0.9279034032091097,0.12671466813182475
144,169.0,0.8904,0.885712084346926,0.9280708139233955,0.12571298300223563
145,170.0,0.8907999999999999,0.8860776932983937,0.9280198628364389,0.12409255754040227
146,171.0,0.8907999999999999,0.8860284067313916,0.9278484083850932,0.12244974129454873
147,172.0,0.8912000000000001,0.8865375765425492,0.9276203416149068,0.1206991168415857
148,173.0,0.8912000000000001,0.8865375765425492,0.9276203416149068,0.12089114115377253
149,174.0,0.8912000000000001,0.8865375765425492,0.9276041666666666,0.12288324469904074
150,175.0,0.8905999999999998,0.885888155463741,0.9276179153726709,0.12144062022286521
151,176.0,0.8905999999999998,0.885888155463741,0.9276195328674948,0.12341176360840503
152,177.0,0.8905999999999998,0.885888155463741,0.9276187241200828,0.12180608828400843
153,178.0,0.8907999999999999,0.8861213819380032,0.9275750517598343,0.12077219835568927
154,179.0,0.8911999999999999,0.8865998704985654,0.9274068322981366,0.12140181896672471
155,180.0,0.8911999999999999,0.8865998704985654,0.9274254334886128,0.12227395425191243
156,181.0,0.8911999999999999,0.886553575789879,0.9274569746376811,0.12341808623476995
157,182.0,0.8911999999999999,0.886553575789879,0.9274521221532093,0.12238166041982515
158,183.0,0.8907999999999999,0.8860921492414959,0.9275022644927535,0.12289156558028627
159,184.0,0.8907999999999999,0.8860921492414959,0.9274634446169774,0.12240681094520509
160,185.0,0.8904,0.8856247184041907,0.9274141110248447,0.12127745957260645
161,186.0,0.8904,0.8856247184041907,0.927417346014493,0.12253337749627205
162,187.0,0.8904,0.8856247184041907,0.9274141110248447,0.12218918512925787
163,188.0,0.8901999999999999,0.8854407784969306,0.9274116847826088,0.12175702290495402
164,189.0,0.8904,0.8854755704145006,0.9275386581262941,0.12212989858360575
165,190.0,0.8904,0.8854755704145006,0.9276146803830227,0.1201329447160101
166,191.0,0.8905999999999998,0.8857087968887626,0.9275184394409939,0.12029914803735389
167,192.0,0.8907999999999999,0.8858927367960228,0.9274731495859214,0.11943871830486745
168,193.0,0.8905999999999998,0.8856540037214689,0.9274974120082817,0.1211666089863623
169,194.0,0.8899999999999999,0.8848768351257258,0.9276203416149069,0.11980446200334723
170,195.0,0.8899999999999999,0.8850762475711988,0.9275030732401657,0.12269138071682303
171,196.0,0.8897999999999999,0.8848430210969369,0.9275329968944099,0.12106754230285237
172,197.0,0.8897999999999999,0.8848897015948621,0.9275338056418219,0.12132745284979618
173,198.0,0.8897999999999999,0.8848430210969369,0.9275281444099379,0.12113109732959695
174,199.0,0.8897999999999999,0.8848430210969369,0.927627620341615,0.11983412576611818
175,200.0,0.8897999999999999,0.8848430210969369,0.927627620341615,0.12133725793240506
176,201.0,0.8897999999999999,0.8848430210969369,0.927629237836439,0.12255275249497022
177,202.0,0.8897999999999999,0.8848430210969369,0.9276251940993788,0.12085165176356913
178,203.0,0.8897999999999999,0.8848430210969369,0.9276154891304349,0.1209832185736079
179,204.0,0.8897999999999999,0.8848430210969369,0.9276421777950311,0.12050352758449537
180,205.0,0.8897999999999999,0.8848430210969369,0.9276381340579711,0.12067473996650233
181,206.0,0.8897999999999999,0.8848430210969369,0.927634090320911,0.12107956895627217
182,207.0,0.8897999999999999,0.8848430210969369,0.927635707815735,0.1223153364132872
183,208.0,0.8897999999999999,0.8848430210969369,0.9276365165631472,0.12174954267180178
184,209.0,0.8897999999999999,0.8848430210969369,0.9276332815734991,0.12225933603453358
185,210.0,0.8897999999999999,0.8848430210969369,0.927635707815735,0.1230016921819213
186,211.0,0.89,0.8850318891043794,0.9276526915113873,0.1211177526225915
187,212.0,0.89,0.8850318891043794,0.9276041666666666,0.12157180191186454
188,213.0,0.89,0.8850318891043794,0.9276041666666668,0.12116425578477655
189,214.0,0.8901999999999999,0.8852169719530762,0.9275532155797102,0.12110035640127052
190,215.0,0.8904,0.8854501984273384,0.9275855654761905,0.12148509823838398
191,216.0,0.8904,0.8854501984273384,0.9275879917184264,0.12085530708201093
192,217.0,0.8904,0.8854501984273384,0.927634090320911,0.12137624247189338
193,218.0,0.8904,0.8854501984273384,0.927634899068323,0.12244913803551731
194,219.0,0.8901999999999999,0.8852169719530762,0.9276721014492754,0.12169011559807993
195,220.0,0.8901999999999999,0.8852169719530762,0.9276745276915115,0.12139080100733028
196,221.0,0.8907999999999999,0.8860938021292695,0.9277942223084887,0.12188662719238046
197,222.0,0.8906000000000001,0.8858626101968327,0.9277917960662526,0.12340337805022301
198,223.0,0.8906000000000001,0.8858626101968327,0.9278095885093167,0.12200167949897196
199,224.0,0.8909999999999998,0.8863712887703924,0.9279543542960662,0.12264088898972603
200,225.0,0.8909999999999998,0.8863712887703924,0.9279551630434781,0.12276243247319214
201,226.0,0.8909999999999998,0.8863712887703924,0.9279503105590061,0.1227040889208526
202,227.0,0.8909999999999998,0.8864194323959576,0.9280789013975154,0.12288157309660364
203,228.0,0.8914,0.8867884551519147,0.9280667701863352,0.12275904174379873
204,229.0,0.8914,0.8867884551519147,0.9280659614389233,0.122352113090943
205,230.0,0.8914,0.8867884551519147,0.9280635351966874,0.12254832054591847
206,231.0,0.8914,0.8867884551519147,0.9280675789337473,0.1218170430351263
207,232.0,0.8914,0.8867884551519147,0.9280700051759835,0.12142830540015122
208,233.0,0.8914,0.8867884551519147,0.9280700051759834,0.12167198490457316
209,234.0,0.8911999999999999,0.8865572632194778,0.928046551501035,0.1218982213611216
210,235.0,0.8914,0.8868361984146892,0.9280158190993788,0.12224156989565323
211,236.0,0.8914,0.8868361984146892,0.9280182453416149,0.1222237339397948
212,237.0,0.8914,0.8868843420402543,0.9279486930641822,0.12186800226177866
213,238.0,0.8914,0.8868843420402543,0.9279446493271222,0.12230948122194456
214,239.0,0.8914,0.8868843420402543,0.9279478843167702,0.12172411693862162
215,240.0,0.891,0.8862387037964978,0.9278548783643894,0.12237865331896472
216,241.0,0.891,0.8862387037964978,0.9278581133540372,0.1221484402780901
217,242.0,0.891,0.8862387037964978,0.9277804736024844,0.11996711429053342
218,243.0,0.891,0.8862387037964978,0.9277691511387163,0.1210623268758281
219,244.0,0.8906000000000001,0.8857762144832655,0.9277190087991718,0.12050347112410745
220,245.0,0.891,0.886288376152739,0.9278742883022776,0.1213609356935241
221,246.0,0.8912000000000001,0.886520630850025,0.9278063535196687,0.12116654227656518
222,247.0,0.8912000000000001,0.886520630850025,0.927828189699793,0.12153179862797092
223,248.0,0.891,0.8862407238778376,0.9277788561076605,0.12111707967465372
224,249.0,0.891,0.8862407238778376,0.9278176759834368,0.12099414027300828
225,250.0,0.891,0.8862407238778376,0.9278152497412007,0.12105524143130726
226,251.0,0.891,0.8862407238778376,0.9278176759834368,0.12021197119490919
227,252.0,0.8908000000000001,0.8859617886826262,0.9277990747929608,0.1211637433154877
228,253.0,0.8908000000000001,0.8859617886826262,0.9277934135610766,0.1195538455777361
229,254.0,0.8908000000000001,0.8859617886826262,0.927807971014493,0.1206375552605174
230,255.0,0.8908000000000001,0.8859617886826262,0.9277998835403727,0.1210328654431561
231,256.0,0.8904,0.8855848667539801,0.9278597308488614,0.12143021986356435
232,257.0,0.8906000000000001,0.8858638019491915,0.9279309006211183,0.12237407847920405
233,258.0,0.8904,0.8855848667539801,0.927934135610766,0.12037880009359345
234,259.0,0.8902000000000001,0.8853546321380339,0.9279341356107661,0.12091279636925209
235,260.0,0.8902000000000001,0.8853546321380339,0.927930900621118,0.12150499076995007
236,261.0,0.8902000000000001,0.8853546321380339,0.9279252393892339,0.12041467467640068
237,262.0,0.8902000000000001,0.8853546321380339,0.927930900621118,0.12076895590313859
238,263.0,0.8902000000000001,0.8853546321380339,0.9279632505175982,0.12082399083455661
239,264.0,0.89,0.8851234402055971,0.928023097826087,0.12155460238543789
240,265.0,0.8902000000000001,0.8853085230542941,0.927728713768116,0.12192040683227823
241,266.0,0.8902000000000001,0.8853085230542941,0.9277230525362319,0.12066133739053948
242,267.0,0.8902000000000001,0.8853085230542941,0.9277238612836438,0.12006190969690114
243,268.0,0.8902000000000001,0.8853085230542941,0.9277141563146996,0.12111042177443317
244,269.0,0.8904,0.8854965769754977,0.9277214350414079,0.12049833718337113
245,270.0,0.8904,0.8854965769754977,0.927922813146998,0.12199025761649421
246,271.0,0.8904,0.8854965769754977,0.9279826604554866,0.11945255715869522
247,272.0,0.8904,0.8854965769754977,0.9279875129399586,0.12068683955232547
248,273.0,0.8904,0.8854965769754977,0.9279842779503106,0.1213777996199296
249,274.0,0.8904,0.8854965769754977,0.9279818517080743,0.12093989429646193
250,275.0,0.8901999999999999,0.8852176417802863,0.9280457427536231,0.12028421718587208
251,276.0,0.8901999999999999,0.8851709612823611,0.9279616330227742,0.11993708685784125
252,277.0,0.8904,0.8853598292898035,0.9279632505175984,0.12062009645538374
253,278.0,0.8906000000000001,0.8855910212222403,0.9279616330227745,0.12103578033064182
254,279.0,0.8906000000000001,0.8855910212222403,0.9279616330227742,0.12166906706489578
255,280.0,0.8906000000000001,0.8855910212222403,0.9279632505175984,0.12241985878146758
256,281.0,0.8906000000000001,0.8855910212222403,0.9279681030020704,0.12184218424799675
257,282.0,0.8906000000000001,0.8855910212222403,0.9279713379917185,0.12109670590777663
258,283.0,0.8906000000000001,0.8856451337763527,0.9280780926501034,0.12122928221915867
259,284.0,0.8906000000000001,0.8856451337763527,0.9280772839026914,0.12054394083802833
260,285.0,0.891,0.8861086774549278,0.9281015463250517,0.12023405656735646
261,286.0,0.891,0.8861086774549278,0.9281039725672878,0.12100021458964808
262,287.0,0.891,0.8861086774549278,0.9282786620082817,0.12286351403069458
263,288.0,0.891,0.8861086774549278,0.9282835144927537,0.12174762596435998
264,289.0,0.891,0.8861086774549278,0.9282867494824016,0.12151071385516035
265,290.0,0.891,0.8861086774549278,0.9282835144927537,0.12253277563466684
266,291.0,0.891,0.8861086774549278,0.9282786620082815,0.12112815921647788
267,292.0,0.891,0.8861086774549278,0.9282632958074535,0.12282383156605199
268,293.0,0.8912000000000001,0.8863409321522138,0.9284307065217391,0.12089097503416166
269,294.0,0.8912000000000001,0.8863409321522138,0.928429897774327,0.12011408952629703
270,295.0,0.8912000000000001,0.8863409321522138,0.9284355590062111,0.11992363323183208
271,296.0,0.8912000000000001,0.8863409321522138,0.928408061594203,0.12154285507746727
272,297.0,0.8906000000000001,0.8857248148207582,0.928317481884058,0.12130086689162393
273,298.0,0.8906000000000001,0.8857248148207582,0.9281387487060041,0.12111578886148891
274,299.0,0.8906000000000001,0.8857248148207582,0.928144409937888,0.12197194683825856
275,300.0,0.8906000000000001,0.8857248148207582,0.9281444099378883,0.12223580071849108
276,301.0,0.8906000000000001,0.8857248148207582,0.92814117494824,0.12026960231000931
277,302.0,0.8906000000000001,0.8857248148207582,0.9281460274327122,0.12119337147299766
278,303.0,0.8904,0.8855402063373946,0.92814117494824,0.12036534746734011
279,304.0,0.8904,0.8855402063373946,0.928139557453416,0.12117587470133195
280,305.0,0.8904,0.8855402063373946,0.9281395574534159,0.12209484856395944
281,306.0,0.8901999999999999,0.8853079516401084,0.9281104425465839,0.12047251958834351
282,307.0,0.8901999999999999,0.8853079516401084,0.9281072075569359,0.12193484392577936
283,308.0,0.8901999999999999,0.8853079516401084,0.9281088250517598,0.12137967875788946
284,309.0,0.8901999999999999,0.8853079516401084,0.9281088250517598,0.12153937909012169
285,310.0,0.8901999999999999,0.8853079516401084,0.9281120600414079,0.12110765981068403
286,311.0,0.8901999999999999,0.8853079516401084,0.9281072075569359,0.12144565931512818
287,312.0,0.8901999999999999,0.8853079516401084,0.9281088250517598,0.12089381496820877
288,313.0,0.8901999999999999,0.8853079516401084,0.9281104425465838,0.12375841307920044
289,314.0,0.8901999999999999,0.8852612711421832,0.9281589673913041,0.1213933565957865
290,315.0,0.8901999999999999,0.8852612711421832,0.928135513716356,0.12057771989899824
291,316.0,0.8901999999999999,0.8852612711421832,0.9281330874741199,0.12060411821001796
292,317.0,0.8906000000000001,0.8856923056249417,0.9281945522774325,0.1196972269649315
293,318.0,0.8906000000000001,0.8856923056249417,0.9281961697722567,0.11949180506385484
294,319.0,0.8906000000000001,0.8856923056249417,0.9282503558488612,0.12069411664068312
295,320.0,0.8906000000000001,0.8856923056249417,0.9282657220496893,0.11926520802992983
296,321.0,0.8906000000000001,0.8856928770391275,0.9282730007763975,0.1212055928512064
297,322.0,0.8906000000000001,0.8856928770391275,0.9282738095238094,0.12086839823640283
298,323.0,0.8906000000000001,0.8856387644850148,0.9283457880434783,0.1210352136605051
299,324.0,0.8906000000000001,0.8856387644850148,0.9283433618012422,0.121960983907477
300,325.0,0.8907999999999999,0.8858699564174517,0.9283045419254657,0.12140878950475764
301,326.0,0.8907999999999999,0.8858699564174517,0.9283045419254657,0.12127828990502176
302,327.0,0.8907999999999999,0.8858699564174517,0.9283029244306416,0.12007853593297849
303,328.0,0.8906000000000001,0.8856387644850148,0.9283053506728777,0.1214763635872818
304,329.0,0.8907999999999999,0.8858699564174517,0.9283069681677016,0.12098005625574745
305,330.0,0.8904,0.8854526188714684,0.928340126811594,0.12101519174973766
306,331.0,0.8904,0.8854526188714684,0.928340126811594,0.11962444744808558
307,332.0,0.8904,0.8854526188714684,0.928340126811594,0.12087116438491005
308,333.0,0.8901999999999999,0.8852214269390318,0.9283465967908902,0.11944599350133216
309,334.0,0.8899999999999999,0.8849891722417459,0.928339318064182,0.11950086880095004
310,335.0,0.8899999999999999,0.8849891722417459,0.928340126811594,0.1201560406418769
311,336.0,0.8897999999999999,0.8847559457674837,0.9283425530538301,0.1194296060243045
312,337.0,0.8901999999999999,0.8852193923972065,0.9282576345755691,0.12098282965941284
313,338.0,0.8901999999999999,0.8852193923972065,0.9282657220496893,0.12006169593354676
314,339.0,0.8901999999999999,0.8852193923972065,0.9282916019668734,0.12057987174200273
315,340.0,0.8901999999999999,0.8852193923972065,0.9282924107142856,0.12029148356616146
316,341.0,0.89,0.8849882004647698,0.9283166731366459,0.12209407713657294
317,342.0,0.89,0.8849882004647698,0.9283166731366459,0.12027535389764854
318,343.0,0.8901999999999999,0.8852214269390318,0.9282600608178054,0.11925262894334065
319,344.0,0.8904,0.8854526188714684,0.9282624870600413,0.11982312088452418
320,345.0,0.8905999999999998,0.8856377017201655,0.9282527820910971,0.12101026458731065
321,346.0,0.8905999999999998,0.8856377017201655,0.928249547101449,0.12058959538789978
322,347.0,0.8901999999999999,0.885175317855292,0.9282188146997928,0.12061777295669011
323,348.0,0.8904,0.8854065097877287,0.9282220496894409,0.12152036034334843
324,349.0,0.8904,0.8854065097877287,0.9282171972049689,0.1212847790220358
325,350.0,0.8904,0.8854065097877287,0.9282188146997928,0.11987968243367952
326,351.0,0.8901999999999999,0.885175317855292,0.9282212409420287,0.12020164193571034
327,352.0,0.8905999999999998,0.8855910212222401,0.9282123447204966,0.12045595439484973
328,353.0,0.8905999999999998,0.8855910212222401,0.9282155797101448,0.1206567430875863
329,354.0,0.8904,0.8853598292898035,0.9282155797101448,0.12108335609492686
330,355.0,0.8905999999999998,0.8855443407243149,0.9281880822981365,0.12099679598448894
331,356.0,0.8905999999999998,0.8855443407243149,0.9281840385610766,0.12043467158267798
332,357.0,0.8905999999999998,0.8855443407243149,0.9281864648033125,0.12032409195525628
333,358.0,0.8907999999999999,0.8857299149236756,0.9282074922360248,0.12054928850298348
334,359.0,0.8907999999999999,0.8857765954216008,0.9282252846790889,0.12047618916881739
335,360.0,0.8907999999999999,0.8857765954216008,0.9282543995859213,0.12054547697790144
336,361.0,0.8907999999999999,0.8857765954216008,0.9282511645962733,0.12045773816075725
337,362.0,0.8907999999999999,0.8857765954216008,0.9282576345755691,0.12174790512070358
338,363.0,0.8907999999999999,0.8857765954216008,0.9282584433229815,0.12035524338932005
339,364.0,0.8907999999999999,0.8857765954216008,0.9282543995859213,0.12054041702236643
340,365.0,0.8907999999999999,0.8857765954216008,0.9282552083333332,0.1205469344656948
341,366.0,0.8907999999999999,0.8857765954216008,0.9282624870600413,0.11996872379274046
342,367.0,0.8907999999999999,0.8858232759195263,0.928230945910973,0.12189242520905161
343,368.0,0.8907999999999999,0.8858232759195263,0.9282503558488612,0.12156337509518507
344,369.0,0.8907999999999999,0.8857765954216008,0.9282705745341614,0.11987971416202547
345,370.0,0.8907999999999999,0.8857765954216008,0.9282738095238094,0.1197767461689995
